setor_economatica,setor_bovespa,id_cvm,codigo,listagem_bovespa,at,k,ll,d_cp,d_lp,v,depreciacao,caixa,dividendos,qtd_acoes,pl,v_merc,ebit,desp_fin,div_onerosa,fcl,cap_giro,ano,inv,fc,divida,cv,tamanho,alavanc,caixa_normalizado,dividendos_normalizado,q_tobin,cob_juros,div_pl,roa,roe,rok,fcl_normalizado,divonerosa_normalizado,tx_vendas,epu,cvm_reg,idade_firma,divlp_at,dum_dividendos,cv_industria,ln_epu,kz,ww,sa,fcp,dum_kz,dum_ww,dum_sa,dum_fcp,embi,fbcf,iee,ln_iie,epu_fc,epu_iie,epu_cv,ln_pib
Construcao,Consumo Ciclico,2135,DIRR3,Novo Mercado,4659275227.1,102071880.1,100574414.79,517069966.97,2771520007.4,1459656313.3,35907136.106,534317844.49,130096302.75,147925010.0,1258158141.8,2221048506.2,193206057.36,40981101.118,873856091.87,267702954.6,1818640589.1,2019,-0.0406580558334352,0.0281014685756031,0.677118681727337,0.198945790176102,22.2621257423226,0.723283958192999,0.110015720203541,0.0267867498539571,1.18250977073086,4.71451601077499,0.103402186440471,0.0215858497057704,0.0799378165976114,1.45352599276577,0.0551198760337979,0.179926439464309,1.1989457901761,158.080664316813,2008,11,0.59483929845566,1,0.175817828075964,5.06310543639972,1.37741651595156,-1.02062882522742,4.46370975828849,-3.13524090853777,,,,,242.0,148.2165749210585,111.95,4.718052343044764,0.14228069831595197,23.88799646728838,1.00728351178946,27.083622444181714
Textil,Consumo Ciclico,520,DOHL4,Tradicional,814408605.99,413125542.23,37744477.573,80415889.315,105962723.58,471083123.18,11631257.1,88648829.167,8165661.9323,50430190.0,627738976.98,415416397.11,36355110.301,10363928.844,29805683.045,13109806.731,292547864.04,2011,-0.0264438576880657,0.0590244865028523,0.222799761747279,0.146400383903961,20.5179727709812,0.228933283364651,0.105972126902296,0.0097613535414077,0.73893498371552,3.50785024175915,0.0130080530789793,0.0463458726926364,0.060127662861697,0.0868972381969175,0.0156716576588388,0.0356301561536037,1.14640038390396,133.884857654572,1937,74,0.130110024379213,1,-0.0807328140476792,4.89698015933123,0.344769545785249,-0.980788480152471,0.0207039529080708,-2.99385444973562,0.0,1.0,0.0,1.0,177.0,185.263983558863,97.1,4.575741375297279,0.2890417393191817,22.407314729061774,0.7169197752961722,26.53217560006509
Textil,Consumo Ciclico,520,DOHL4,Tradicional,816676341.04,409353756.92,31020473.205,99743298.137,108701745.88,463707586.45,11863290.958,97175505.44,13749591.178,50430190.0,607960769.63,225857638.89,33385739.939,11804159.29,52164479.508,1708905.2147,277800577.81,2012,0.0027845175423254,0.0526563249056906,0.255946514420256,-0.0156565505471989,20.5207534189362,0.255320381766816,0.119320332232827,0.0168829148867919,0.571005696780914,2.82830306833313,0.0226159184356055,0.0379838029414405,0.0510238073813197,0.0750872798557924,0.0020983388462879,0.0640519748002768,0.984343449452801,117.530190149943,1937,75,0.133102601872332,1,0.0829123855418411,4.76669523802776,0.0886108340353262,-0.957904678765872,-0.0164384718823651,-2.96396630243478,0.0,1.0,0.0,1.0,182.0,185.783740228544,97.65,4.581389657322688,0.2509966531799979,21.83808826310969,-0.07463000493727391,26.629214433811153
Textil,Consumo Ciclico,520,DOHL4,Tradicional,805932829.1,396619063.49,55946019.774,80158773.755,111222060.76,514071926.92,12118241.197,88226434.906,10871801.507,50430190.0,614296565.16,378595128.33,62943110.666,12091721.204,27738517.314,29603291.587,304150825.43,2013,-0.0131551649045184,0.083343005730181,0.234341102953081,0.108612284857303,20.5075109584124,0.237540279263388,0.108031089517847,0.0133122523093485,0.707225146147108,5.20547154570336,0.017697968902314,0.0694177203781064,0.0910733071727794,0.136669125000686,0.0362484990679436,0.0339651290481567,1.1086122848573,137.888738632202,1937,76,0.138004132285074,1,0.0584628108692343,4.92644711817385,0.195963078025546,-0.966854832174949,-0.0700413308455383,-3.13845215513941,0.0,1.0,0.0,,213.0,198.912914320362,91.5,4.516338972281476,0.4105849103993968,22.249505114692322,0.5350726777335376,26.749450117594655
Textil,Consumo Ciclico,520,DOHL4,Tradicional,819167256.07,411994602.46,55405189.133,77820167.871,123409621.64,519845699.82,11965673.925,100025268.53,12614984.229,60516228.0,617697418.51,439164861.02,54514519.039,8580078.1789,34334741.833,12321154.92,305699226.34,2014,0.0164212531021713,0.0835936453081757,0.249685559695734,0.0112314495261253,20.523798840833,0.245723658391186,0.124111172691278,0.0156526496669547,0.781762998686408,6.35361565504861,0.0204225950295044,0.0676359909682052,0.0896963261828866,0.139693711758252,0.0152880667905776,0.0426024857075772,1.01123144952613,148.63472366333,1937,77,0.150652532465793,1,-0.0058254392002759,5.0014917770144,0.12919073393321,-0.970477763069757,-0.0933080347578699,-3.18775770970583,0.0,1.0,0.0,,229.5,188.863651308453,94.65,4.550185877655332,0.4180929296194992,22.757717250980196,0.05617400244886797,26.845616092440807
Textil,Consumo Ciclico,520,DOHL4,Tradicional,763587060.86,387061295.16,33429475.549,69254305.47,109246411.97,472035335.93,12101221.249,73962047.958,11399563.759,60516228.0,584871816.38,551213520.23,32099644.967,13333862.787,35515484.305,6950201.901,287607272.01,2015,-0.0678496299725762,0.0555816854990469,0.217905093394928,-0.0919702979298562,20.4535377047535,0.233831726361391,0.0902893119933004,0.0139160393369359,0.955639867506594,2.40737777790063,0.0194907045266027,0.0437795207154894,0.0571569267192734,0.0811405667680941,0.0084844723095305,0.0433555956269389,0.908029702070144,249.816769917806,1937,78,0.14307001463194,1,-0.041848186113966,5.52072772881606,0.281903589627514,-0.965058676638376,-0.205327488893087,-2.92130367296581,0.0,1.0,0.0,1.0,322.0,162.8670904192295,111.05,4.709980550340436,0.30685135234892175,26.002520226448773,-0.5077429740088314,26.882179179270636
Textil,Consumo Ciclico,520,DOHL4,Tradicional,715706484.3,367982931.45,17236306.414,44574424.292,101231101.28,478576524.07,12885134.283,82346657.401,5379306.6016,60516228.0,569694662.76,471828361.57,19963873.567,16161337.184,16279539.195,34252935.506,289466688.26,2016,-0.0627048034392751,0.0394472906115975,0.1909481355116,0.0138574120242769,20.3887807027488,0.20378125393916,0.107841871113238,0.0070447849070955,0.862970925498991,1.23528600014389,0.0094424381220966,0.0240829261605168,0.0302553412217261,0.0445312063735926,0.0448579307609301,0.0213198206589108,1.01385741202428,308.932376861572,1937,79,0.141442202216471,1,-0.0343533589860111,5.73312240783948,0.424971489634151,-0.963714820157479,-0.311329100500247,-2.82858474808279,0.0,1.0,0.0,1.0,354.0,141.2767645736185,116.95,4.761746493030188,0.22615614573390558,27.29967551964243,0.07944623939104614,26.918250651989343
Textil,Consumo Ciclico,520,DOHL4,Tradicional,728895598.55,361099123.67,36981120.451,55413730.119,95047577.906,498280547.2,12322346.335,74465923.307,96403.729243,60516228.0,578215486.56,455888651.18,35762533.985,7493494.3697,14585126.002,2492415.5167,300353942.37,2017,0.0184281050113716,0.0688878302314412,0.210227671993442,0.0411721472721423,20.4070410678516,0.206485658858797,0.104045338334236,0.0001346972975063,0.831874908301297,4.77247759464611,0.0001667263009791,0.0507358262617677,0.0639573330541754,0.100496836375751,0.0034824548489842,0.020378641694528,1.04117214727214,346.490038553874,1937,80,0.130399440050234,1,0.0041681547603968,5.84785406945444,0.6722019255587,-0.964456084664441,-0.332754285772412,-3.02658789305563,0.0,1.0,0.0,1.0,270.0,137.7487550487655,110.55,4.705467907303455,0.40284597835482,27.51688965041178,0.24076870897357489,26.98964004796001
Textil,Consumo Ciclico,520,DOHL4,Tradicional,757638148.59,380913502.91,51756191.916,59579498.81,101895100.71,501900688.23,14389538.984,43081958.142,9934440.8239,60516228.0,595974570.21,469096618.59,33460741.936,12621908.052,28212141.409,28130703.008,305506764.12,2018,0.0394330135854544,0.0907478808097956,0.221533234445678,0.007265266626086,20.4457164530959,0.213182093232156,0.0591058009236212,0.013629442740034,0.832285464087998,2.651005046,0.0166692361058282,0.0683125473714869,0.0868429535471001,0.143329597119983,0.0385935970308515,0.0387053255159212,1.00726526662609,165.088276545207,1937,81,0.134490456822471,1,-0.110037234871819,5.10648034019899,0.199263804723641,-0.978523363785478,-0.333318210874634,-2.98072125784376,0.0,1.0,0.0,1.0,266.0,143.79987063467848,113.6,4.732683506287051,0.46340226926994244,24.16735528123885,0.03709994119241201,27.043394718182963
Textil,Consumo Ciclico,520,DOHL4,Tradicional,742837887.0,360020289.61,31898213.266,52229107.597,95461411.578,500034297.11,15357027.267,59349074.678,10692462.864,60516228.0,595147367.83,569900830.23,6391254.0153,11049812.541,22993499.763,38093275.302,293412111.7,2019,-0.01953473649333,0.0623717808045229,0.194935431181573,-0.0037186462656228,20.4259883917964,0.198819314090809,0.0783343272622312,0.0141128886974596,0.966013395335879,0.578403840932635,0.0179660760375811,0.0429410155623901,0.0535971676768157,0.0837413560357211,0.050278982615769,0.03034892026727,0.996281353734377,158.080664316813,1937,82,0.128509077483281,1,-0.0262266962181906,5.06310543639972,0.176090172526774,-0.966265601060063,-0.393450368136496,-2.8498122024921,0.0,1.0,0.0,1.0,242.0,148.2165749210585,111.95,4.718052343044764,0.31579490246931163,23.88799646728838,-0.018827898123522317,27.083622444181714
Outros,Bens industriais,1859,DTCY3,Tradicional,70113416.58666,11747984.205,1450570.942248,22716735.07852,9840329.02864,17829676.293,2597358.5314,350355.13485,0.0,56131810.0,7137192.3673,38170427.074,2680142.867,2361115.023939,2711260.959141,956454.73522,4631487.9219,2012,0.0,0.0577340211148428,0.464348561119105,0.0221236664384147,18.1522089799823,0.820195841887297,0.0049969770681045,0.0,1.00875830367988,1.13511745079186,0.0,0.0206889210776813,0.203241116057623,0.108854961217161,0.0136415365529624,0.038669645427846,1.02212366643841,117.530190149943,2000,12,0.140348730780754,0,0.0994819328879172,4.76669523802776,2.79545332686542,-0.791630838865051,0.310437688429863,-2.3596533444318,1.0,1.0,0.0,1.0,182.0,185.783740228544,97.65,4.581389657322688,0.2752004835203153,21.83808826310969,0.10545677545970591,26.629214433811153
Outros,Bens industriais,1859,DTCY3,Tradicional,70113416.58666,9774711.2539,1820109.0212,22716735.07852,9840329.02864,17365012.525,2127182.629,1582824.8696,0.0,56131810.0,6720786.032098,28205341.221,2421935.515381,2361115.023939,3587178.0555,609959.84835,4211095.7951,2013,0.0,0.0562986635421076,0.464348561119105,-0.0260612565457754,18.1522089799823,0.828891194190371,0.0225752066673806,0.0,0.866630215531685,1.02575922427554,0.0,0.0259594969095587,0.270817879412808,0.154929474660457,0.0086996166788718,0.0511625054110187,0.973938743454225,137.888738632202,2000,13,0.140348730780754,0,0.0698770898486209,4.92644711817385,2.76090575155508,-0.792833443011494,0.270437688429863,-2.41040460495135,1.0,1.0,0.0,1.0,213.0,198.912914320362,91.5,4.516338972281476,0.27735238876405516,22.249505114692322,-0.1283894022059246,26.749450117594655
Outros,Bens industriais,1859,DTCY3,Tradicional,70113416.58666,8665341.1481,1450570.942248,22716735.07852,9840329.02864,16369178.351,1881032.2747,300387.99923,0.0,56131810.0,6720786.032098,27243184.178,2421935.515381,2361115.023939,5732295.0072,2737597.1808,3796578.852074,2014,0.0,0.0475173423167896,0.464348561119105,-0.0573471612857359,18.1522089799823,0.828891194190371,0.0042843155255274,0.0,0.852907349212501,1.02575922427554,0.0,0.0206889210776813,0.215833525322808,0.148400387957162,0.039045268567341,0.0817574622128833,0.942652838714264,148.63472366333,2000,14,0.140348730780754,0,0.0038877180927305,5.0014917770144,2.78987333422809,-0.797670252033192,0.230437688429863,-2.35580581978834,1.0,1.0,0.0,1.0,229.5,188.863651308453,94.65,4.550185877655332,0.23765759686300156,22.757717250980196,-0.28682135560572664,26.845616092440807
Outros,Bens industriais,1859,DTCY3,Tradicional,70113416.58666,9312369.7708,1450570.942248,22716735.07852,9840329.02864,16122714.267,1967485.5313,119708.45702,0.0,56131810.0,6720786.032098,30603446.415,2421935.515381,2905004.2393,7177766.4926,2882484.8266,3796578.852074,2015,0.0,0.0487503910085923,0.464348561119105,-0.0150565946998154,18.1522089799823,0.828891194190371,0.0017073544957268,0.0,0.900833443825887,0.833711525310751,0.0,0.0206889210776813,0.215833525322808,0.167399173033835,0.0411117438990761,0.102373651749352,0.984943405300185,249.816769917806,2000,15,0.140348730780754,0,-0.128538289265669,5.52072772881606,2.80557179301574,-0.81277008204521,0.190437688429863,-2.34677460988605,1.0,1.0,0.0,1.0,322.0,162.8670904192295,111.05,4.709980550340436,0.2691376354317606,26.002520226448773,-0.0831233598608158,26.882179179270636
Outros,Bens industriais,1859,DTCY3,Tradicional,70113416.58666,7911728.9259,1450570.942248,22716735.07852,12643154.695,16631915.001,1900153.0782,108165.99095,0.0,7789411.0,6720786.032098,31363682.765,3158000.8905,3542714.982,10066127.838,3038683.7665,3796578.852074,2016,0.0,0.0477900547936715,0.50432415784239,0.0315828169852413,18.1522089799823,0.840288068016228,0.0015427288558432,0.0,0.951651991684784,0.891406987732664,0.0,0.0206889210776813,0.215833525322808,0.155768185537094,0.0433395477560874,0.1435692101177,1.03158281698524,308.932376861572,2000,16,0.180324327504039,0,-0.0363184295233993,5.73312240783948,2.85689069055661,-0.804069157633729,0.150437688429863,-2.34787680338614,1.0,1.0,0.0,1.0,354.0,141.2767645736185,116.95,4.761746493030188,0.27398623400947464,27.29967551964243,0.18106815576078023,26.918250651989343
Outros,Bens industriais,1859,DTCY3,Tradicional,70113416.58666,7100297.137,3433705.8618,22716735.07852,9840329.02864,17775114.572,2169625.502,235051.78928,0.0,7789411.0,6720786.032098,28813370.815,7624560.114,3374130.5235,10120225.194,5108314.4619,6007360.4762,2017,0.0,0.0799181046451259,0.464348561119105,0.0687352942178495,18.1522089799823,0.828891194190371,0.0033524509391077,0.0,0.875302301754277,2.25971107545982,0.0,0.0489735920593165,0.510908373723083,0.434001960122692,0.072857873864785,0.144340779364124,1.06873529421785,346.490038553874,2000,17,0.140348730780754,0,0.027951189400811,5.84785406945444,2.76496558094821,-0.802577133274272,0.110437688429863,-2.50838727558959,1.0,1.0,0.0,1.0,270.0,137.7487550487655,110.55,4.705467907303455,0.4673494134720853,27.51688965041178,0.4019539700069995,26.98964004796001
Outros,Bens industriais,1859,DTCY3,Tradicional,70113416.58666,5634910.8909,2123662.915,22716735.07852,9840329.02864,18307978.965,1777027.6702,227609.88961,0.0,7789411.0,6720786.032098,19547960.346,6354283.4319,3927836.7188,9743373.8065,1432480.5896,6778180.7492,2018,0.0,0.0556340109368191,0.464348561119105,0.0299781129872089,18.1522089799823,0.828891194190371,0.0032463100600535,0.0,0.743153407575828,1.61775651250628,0.0,0.030288966340346,0.315984306725067,0.299094935609594,0.0204309055147734,0.138965896697634,1.02997811298721,165.088276545207,2000,18,0.140348730780754,0,0.0551711171044246,5.10648034019899,2.75208516458059,-0.796234346777975,0.0704376884298632,-2.4105111366639,1.0,1.0,0.0,1.0,266.0,143.79987063467848,113.6,4.732683506287051,0.28409398309528233,24.16735528123885,0.15308264460544627,27.043394718182963
Outros,Bens industriais,1859,DTCY3,Tradicional,70113416.58666,6119988.5747,10873640.151,22716735.07852,9840329.02864,11639389.458,2987923.7644,2523469.2831,0.0,7789411.0,6720786.032098,39764907.139,7818650.7617,3397324.374,2846785.6569,2148101.976,8468286.4478,2019,0.0,0.197702017534221,0.464348561119105,-0.364244984099478,18.1522089799823,0.828891194190371,0.0359912468390554,0.0,1.03149974380111,2.3014142604506,0.0,0.155086439662517,1.61791196730089,1.92969158901167,0.0306375310258194,0.0406025807254932,0.635755015900522,158.080664316813,2000,19,0.140348730780754,0,0.0237743577958991,5.06310543639972,2.64819214111372,-0.798567196429774,0.0304376884298632,-3.03271730663818,1.0,1.0,0.0,1.0,242.0,148.2165749210585,111.95,4.718052343044764,1.0009861597647072,23.88799646728838,-1.8442107591753965,27.083622444181714
Outros,Materiais Basicos,2109,DTEX3,Novo Mercado,10661438064.0,4599674027.0,585493137.19,1786055098.0,3097602157.4,4647441350.0,673229802.94,1136150393.4,249441492.73,548146000.0,5772146674.0,7650066360.6,901783848.49,344270502.89,2996980987.7,223326707.65,1238329907.4,2011,0.0368196337967392,0.122410189882724,0.474933277925256,0.0172089488997648,23.0898991493998,0.458309601767887,0.110490069702759,0.0242580630861911,1.17561285267154,2.6194049182835,0.0432146836901394,0.0549169008604016,0.101434209880232,0.130192945793498,0.0217184130182745,0.291454934269635,1.01720894889976,133.884857654572,2007,4,0.290542620873964,1,0.206440488655653,4.89698015933123,0.548097956755391,-1.06253887818318,5.74791236425885,-3.33437830441412,0.0,0.0,1.0,0.0,177.0,185.263983558863,97.1,4.575741375297279,0.5994402711556679,22.407314729061774,0.08427188132509322,26.53217560006509
Outros,Materiais Basicos,2109,DTEX3,Novo Mercado,11469471090.0,4814918791.9,678914336.75,1875334251.8,3646074930.4,5017911896.1,739045330.28,1525710871.3,181021254.55,549225000.0,5942704579.5,12056934237.0,1023814575.2,308149906.58,3550541807.0,88036706.102,1620773897.9,2012,0.0757902471645405,0.132998912390436,0.51788596895234,0.0797149481187106,23.1629546545572,0.481625470312956,0.143105541873549,0.0169790654378274,1.53262022993599,3.32245622451358,0.0304610892445255,0.0591931686668561,0.11424332602566,0.147600532725751,0.0082574888653407,0.333026537854115,1.07971494811871,117.530190149943,2007,5,0.317893903022166,1,0.0994819328879172,4.76669523802776,0.955262842149378,-1.07923999989417,5.79936855774148,-3.43503819656271,0.0,0.0,1.0,0.0,182.0,185.783740228544,97.65,4.581389657322688,0.6339652823543626,21.83808826310969,0.37997686359708777,26.629214433811153
Outros,Materiais Basicos,2109,DTEX3,Novo Mercado,11415219900.0,4824945707.8,725698682.73,1821689054.4,3500904329.6,5405479529.7,873297799.72,1391382620.4,267486236.65,603654000.0,6092626516.8,11079844016.0,1147309350.5,306544603.78,3420857219.0,232969767.34,1791876394.5,2013,-0.0047300515929893,0.139413271100542,0.464066158084714,0.0772368350869658,23.1582133808688,0.466271646998844,0.121311838138126,0.0233215842780419,1.43689193407479,3.74271586044097,0.0439032715877832,0.0635729043406339,0.119110974672243,0.150718779297134,0.0203121630903383,0.298257626019266,1.07723683508697,137.888738632202,2007,6,0.306687419100879,1,0.0698770898486209,4.92644711817385,0.652543538448198,-1.08278338669074,5.75341915903528,-3.42643161145862,0.0,0.0,1.0,0.0,213.0,198.912914320362,91.5,4.516338972281476,0.6868121076484548,22.249505114692322,0.38050318363105157,26.749450117594655
Outros,Materiais Basicos,2109,DTEX3,Novo Mercado,11539499435.0,4874263578.0,512035611.84,2047266206.4,3446564016.7,5226629195.0,796812617.28,1418105509.6,274940282.27,663079000.0,5959355541.1,6984380883.7,813564823.12,416851968.23,3683154327.2,92027602.019,1619768172.7,2014,0.0108871783538747,0.114658170458898,0.481272395208085,-0.0330868581995955,23.1690417205691,0.479677038005656,0.124229364131654,0.0240854126927507,1.08134769424684,1.95168761364973,0.0461359085514892,0.0443724283470187,0.0859213061393358,0.106122564449221,0.0080618334841714,0.322652945757094,0.966913141800405,148.63472366333,2007,7,0.298675348624427,1,0.0038877180927305,5.0014917770144,0.585031285519208,-1.08404495961324,5.72700950466785,-3.30522639764778,0.0,0.0,1.0,0.0,229.5,188.863651308453,94.65,4.550185877655332,0.5734618967176938,22.757717250980196,-0.16548364921251835,26.845616092440807
Outros,Materiais Basicos,2109,DTEX3,Novo Mercado,10676642016.0,4455562993.3,217486561.77,1537060143.9,3667985646.5,4697329037.6,694466686.64,1079415897.9,158910013.62,663079000.0,5372042643.6,4636825420.4,385680499.59,505342732.56,3347438399.8,124241970.37,1743233663.9,2015,-0.0747742502922528,0.0790288394697599,0.451063394882865,-0.101269888804499,23.0913242030612,0.492105726720447,0.0935409637116551,0.013770962468096,0.921813356301634,0.763205790328067,0.029580929296851,0.0203703150713562,0.0404848911668829,0.0446193682983469,0.0107666689590682,0.290085234516067,0.898730111195501,249.816769917806,2007,8,0.343552367963931,1,-0.128538289265669,5.52072772881606,1.06105913992675,-1.08756174899614,5.58969196073173,-3.10877697724785,0.0,0.0,1.0,1.0,322.0,162.8670904192295,111.05,4.709980550340436,0.43629670543685656,26.002520226448773,-0.5590834832171167,26.882179179270636
Outros,Materiais Basicos,2109,DTEX3,Novo Mercado,10416045934.0,3983067652.1,26367969.3,1335020344.0,3984230715.3,4359825410.2,651339913.89,1579401886.0,117662295.89,689299000.0,5095518070.3,5226796122.7,353619156.92,498718815.77,3854992428.1,77793649.761,2249741100.5,2016,-0.024408056541511,0.0634757522238161,0.498213862685344,-0.0718501141177116,23.0666133323491,0.510741140116305,0.147930583757806,0.0110205339575563,1.01248086354685,0.709055174455424,0.0230913312967748,0.0025314759042997,0.0051747376687151,0.0059179882182454,0.0072863405595522,0.361067873430889,0.928149885882288,308.932376861572,2007,9,0.382508942505207,1,-0.0363184295233993,5.73312240783948,1.19753731886913,-1.07586431810039,5.51885795089523,-3.1192082656768,0.0,0.0,1.0,,354.0,141.2767645736185,116.95,4.761746493030188,0.3639142574288268,27.29967551964243,-0.4119254992540761,26.918250651989343
Outros,Materiais Basicos,2109,DTEX3,Novo Mercado,10252995876.0,3780478741.4,200254375.77,1680648456.2,3463687421.6,4322858037.2,612487553.9,1163738159.2,6590115.6036,689306000.0,5107626637.6,6869161288.8,456391502.06,399852339.64,3438931160.6,42012528.567,1594324874.2,2017,-0.0156537383795297,0.078027874955606,0.493885675082124,-0.0084790948081345,23.0508357804105,0.501790351854333,0.111725521044539,0.0006326888000837,1.17170603713213,1.14140010402566,0.0012902500654778,0.0195313036493803,0.039206933078432,0.0502764183943548,0.0040334430966613,0.330157065588071,0.991520905191865,346.490038553874,2007,10,0.337821985250938,1,0.027951189400811,5.84785406945444,1.65640993483122,-1.07309525963159,5.45919832738194,-3.14038325887141,,0.0,1.0,,270.0,137.7487550487655,110.55,4.705467907303455,0.4562956260900227,27.51688965041178,-0.04958450907903935,26.98964004796001
Outros,Materiais Basicos,2109,DTEX3,Novo Mercado,10046248439.0,3381553146.2,450597627.92,2163908102.1,3043158841.2,5167539040.5,849172823.01,1213474980.3,63451999.179,689469000.0,4837966184.9,8515970009.3,764951943.44,284842291.94,2988793488.2,424833858.95,1648904184.0,2018,-0.0201645879409695,0.126769820904003,0.507858093992663,0.195398737601644,23.0304651121098,0.518372301698229,0.11835321061042,0.0061886301278563,1.36598622221272,2.68552797490175,0.0131154284163959,0.0448523277774775,0.0931378208732383,0.119190626040429,0.0414350950773756,0.29150440752601,1.19539873760164,165.088276545207,2007,11,0.302914949762373,1,0.0551711171044246,5.10648034019899,1.48710101767785,-1.08172680656149,5.39384711341966,-3.29782364112664,,0.0,1.0,0.0,266.0,143.79987063467848,113.6,4.732683506287051,0.6473475981768383,24.16735528123885,0.9977998120624962,27.043394718182963
Outros,Materiais Basicos,2109,DTEX3,Novo Mercado,10725182882.0,3569823168.7,405961244.08,2152018808.7,3636165086.1,5016614893.6,720448978.85,1244440719.0,546325594.4,689733000.0,4935692709.1,11543631516.0,640067323.22,263779115.01,2951428052.3,1120079027.7,1365470149.5,2019,0.0675808932182431,0.112122473356046,0.576153768239495,-0.0292061938414299,23.0958603535498,0.539747342178013,0.123871186996434,0.054381055546978,1.61599252912394,2.42652767712764,0.11068873744768,0.0378512188133707,0.0822501051030839,0.120051711899367,0.111492268432443,0.293784099628914,0.97079380615857,158.080664316813,2007,12,0.339030590536834,1,0.0237743577958991,5.06310543639972,-0.264946362490616,-1.07785415695069,5.43535783467275,-3.27828721227765,0.0,0.0,1.0,,242.0,148.2165749210585,111.95,4.718052343044764,0.5676879043915792,23.88799646728838,-0.14787403881508776,27.083622444181714
Siderurgica e Metalurgica,Bens industriais,538,EALT4,Tradicional,319283789.07,197012859.92,1450570.942248,54933144.22,179258080.85,173798901.12,11823876.903,16065823.119,2513877.5975,2250000.0,85092563.997,46872118.953,10153884.666,15110525.926,63073319.298,2273275.4512,63024724.776,2015,-0.108412555185198,0.0370683744080638,0.653969800867127,-0.22664447986959,19.5815908861801,0.733489244018137,0.0448631802611669,0.0070199044876682,0.880293186327037,0.671974272485689,0.0295428587342676,0.0045432026050341,0.0170469765407368,0.0063477351304496,0.0063480324409807,0.176129767667481,0.77335552013041,249.816769917806,1950,65,0.561438090459078,1,-0.0818891885219972,5.52072772881606,2.17888779441657,-0.915593161597225,-0.543768312864279,-2.52165654314054,1.0,1.0,0.0,1.0,322.0,162.8670904192295,111.05,4.709980550340436,0.2046444024567334,26.002520226448773,-1.2512424645991387,26.882179179270636
Siderurgica e Metalurgica,Bens industriais,538,EALT4,Tradicional,272718801.48,177705572.0,1841052.0728,52136007.639,143411377.3,131234339.97,10865664.08,6415246.8655,970148.57865,2250000.0,77171416.535,40856086.479,3396635.1386,9499650.2776,47010946.872,9089288.58,36274635.935,2016,-0.145842003834999,0.0397975612536162,0.612456352728037,-0.244906963598183,19.4239517910937,0.717029349946167,0.0200926169292407,0.0030385149884239,0.86683965364719,0.357553703488349,0.0125713460010158,0.0067507339531008,0.0238566577557251,0.0093448319746618,0.0284677421502514,0.147238752737594,0.755093036401817,308.932376861572,1950,66,0.525858050569781,1,-0.151118161440429,5.73312240783948,2.30998598822819,-0.916074746561224,-0.731986633178575,-2.46193652216828,1.0,1.0,0.0,1.0,354.0,141.2767645736185,116.95,4.761746493030188,0.2281642902004713,27.29967551964243,-1.404081600840671,26.918250651989343
Siderurgica e Metalurgica,Bens industriais,538,EALT4,Tradicional,274481997.73,167411033.36,33197544.875,104081365.56,64252543.947,182416436.3,10365025.675,1509964.0288,2011480.0585,2250000.0,106148088.21,69180268.505,52112173.19,9033787.6617,58979584.913,12501072.35,3796578.852074,2017,0.0064652537354646,0.159734386898128,0.617243507207716,0.390005362481346,19.4303962347232,0.613278506084606,0.0055367067492438,0.0073756559781871,0.865317871395106,5.76858513189731,0.0189497530517983,0.120946164592023,0.312747459090578,0.186812065043183,0.0458386890898564,0.216265195479474,1.39000536248135,346.490038553874,1950,67,0.234086550223244,1,-0.0370037353405383,5.84785406945444,1.71208998038299,-0.943982014672444,-0.765969217942141,-3.07053267768146,,1.0,0.0,1.0,270.0,137.7487550487655,110.55,4.705467907303455,0.9341033844540279,27.51688965041178,2.2806944460955934,26.98964004796001
Siderurgica e Metalurgica,Bens industriais,538,EALT4,Tradicional,362412368.77,227365574.4,12788961.182,121360966.68,79611257.26,257847550.22,10367734.879,2014034.2984,6065072.7006,22500000.0,161440144.82,98500662.028,21048694.378,12345226.306,85831898.187,44490424.844,3796578.852074,2018,0.320350229768054,0.0843650813259475,0.732187267660776,0.413510511716975,19.7082932617107,0.554540190302086,0.0073375824828451,0.0220964316449126,0.826331857779546,1.70500676587597,0.0375685533939674,0.0352884235861065,0.0792179739200509,0.076392582527692,0.162088680539858,0.31270501853251,1.41351051171698,165.088276545207,1950,68,0.21967036481176,1,0.202933380067934,5.10648034019899,1.01030102234839,-0.92600271139805,-0.543088732428357,-2.63304174258521,0.0,1.0,0.0,1.0,266.0,143.79987063467848,113.6,4.732683506287051,0.4308086291902399,24.16735528123885,2.111583298548357,27.043394718182963
Siderurgica e Metalurgica,Bens industriais,538,EALT4,Tradicional,368838918.88,190566474.46,16867505.311,118674125.84,87227354.33,299487056.2,10180962.347,4989882.7355,6578437.1791,22500000.0,162937438.7,221799286.58,27100518.592,12693420.856,87733849.95,2821761.1698,10428204.28,2019,0.0177327008231293,0.0746345047488319,0.568141426488323,0.161488856281444,19.7258705724955,0.558242283110507,0.0137685221738852,0.0181518009482588,1.15958686802558,2.13500512583966,0.0403740063154681,0.0457313598093692,0.103521360379651,0.0741867160651388,0.0077860509545434,0.242082935104456,1.16148885628144,158.080664316813,1950,69,0.236491730847902,1,-0.117377799780313,5.06310543639972,1.27269888444364,-0.949388364321582,-0.566237908686896,-2.70254989608795,0.0,1.0,0.0,1.0,242.0,148.2165749210585,111.95,4.718052343044764,0.3778823667368115,23.88799646728838,0.8176351061565522,27.083622444181714
