"model","inv","invSQ","epu","fc","divida","cv","tamanho","sargan","m2"
1,0.000125729514540196,0.00651063547476612,0.0266008347129986,0.329850280895081,0.328585268334288,2.14034037104142e-05,0.0824395988113676,0.765420770076928,0.170769460292597
2,0.000459559335063713,0.000429318884135848,0.0933471907721413,0.998879285102314,0.167397832645672,9.39721599650659e-06,0.302969619391116,0.830429817943959,0.182586247099349
3,0.000494905505068734,0.000380380196250242,0.109885355271979,0.937265858738115,0.148668056329018,6.15447663980945e-06,0.3506637819236,0.927152864528814,0.173711075228445
4,0.000105235573290473,0.0021536852690995,0.10328940848532,0.799105358155567,0.128106329422089,1.03623601937161e-05,0.365844756877624,0.99805753895641,0.181404773965605
5,0.000404106685024156,0.000161674067636423,0.0300376207930379,0.996395876831933,0.201422774022872,1.0933812770508e-05,0.121881777780589,0.738637712888086,0.175855489101144
6,0.000306181392041171,0.000184446313720547,0.0472915312731214,0.983571662394591,0.201516801060073,9.78265789507657e-06,0.187098186716432,0.866863377953924,0.183525536537757
7,0.000176625502898981,0.000918196764688423,0.0469018174346247,0.764510739031678,0.147700599631452,1.704927175187e-05,0.211928200567607,0.991794378399082,0.176641989217847
8,6.68908679271122e-05,0.000754244897051023,0.0149142701920064,0.196000140085114,0.161310396706666,3.2016971382341e-06,0.0367979033613854,0.37438777427336,0.133324083742008
9,0.00021539163899361,0.0080417991793637,0.0481234354020732,0.325042468529637,0.162848892683444,7.24287995057134e-05,0.14373636729968,0.973404163886887,0.169363463087925
10,4.53181818715556e-05,0.00276949044526917,0.0793501372698983,0.394311134303698,0.0252714329845915,3.18629063963072e-05,0.66079072016808,0.822727027397221,0.173993294266313
11,7.3675788907918e-05,0.000647204243780928,0.0752987060102519,0.629483614467707,0.014591897320423,1.19425637088848e-05,0.657442573207818,0.938340234536464,0.159197095619672
12,9.75260003000574e-05,0.000364876534210819,0.117387742687653,0.567304925819815,0.0117247900882702,1.23709318645193e-05,0.752570585761747,0.98230165777869,0.152906718252156
13,0.000180016662742253,0.000421920003286219,0.191236217659225,0.783788563549111,0.0211903462442141,1.59250788079067e-05,0.803669562815494,0.998722588076519,0.16137226334853
14,0.00020299621967221,0.000574735716175557,0.0633424276938371,0.568195148634604,0.02076316337452,8.71062768275613e-06,0.597125105859023,0.847516282449128,0.173519766310078
15,0.000368792813313155,0.000382500746646834,0.0864410749410767,0.595960367814663,0.0209166289427067,5.68044201563544e-06,0.641384431570371,0.937895756674257,0.165604493140517
16,8.46320294974037e-05,0.000797850355261536,0.0991809644850001,0.630527841086541,0.0259668655434374,8.74233594257714e-06,0.622522710683334,0.997639270292803,0.163486910590121
17,0.000103756924891615,0.000322274285126551,0.03127968533726,0.201934845948208,0.0305463551635634,7.40385427861745e-06,0.467313247308542,0.893331367667327,0.125949124171579
18,0.000110762979921042,0.00220552262022879,0.0552335043258274,0.429743213382826,0.0278504386014575,1.15221201924935e-05,0.569426881908713,0.99364293668509,0.146289144367215
19,7.49420420748576e-05,0.000304028670738952,0.0152139189776903,0.537128036754877,0.018564535464405,7.72408156637719e-06,0.374004418849265,0.861807235210313,0.160452171463361
20,7.8289334910976e-05,0.000129789552729372,0.0456964191929939,0.630783985481322,0.0110948141212356,3.21573297034068e-06,0.490204898553899,0.959460436549378,0.153159102964063
21,8.36398600577908e-05,0.000112287283089844,0.0545152138792551,0.548010033550846,0.0114678483859407,2.29841148642434e-06,0.514868997849251,0.988402131298494,0.164066081783397
22,7.4695044121745e-05,9.03550431676334e-05,0.0889353284347906,0.678472328095563,0.0151894412289794,4.93481905617727e-06,0.636069929601948,0.999788675548784,0.133860296689622
23,0.000252265387692066,0.000127031628713424,0.0304522738429052,0.620322278014298,0.0180955743198003,7.36695776637359e-06,0.41961040799946,0.888789401425525,0.145136655484466
24,0.000314178581275096,0.000182149412430775,0.0572187979379094,0.641645597295897,0.0186604064451019,6.85591345022264e-06,0.523896486761731,0.954304540927936,0.162083267249881
25,8.32887692468789e-05,0.000517634265388666,0.0565872109879326,0.644953967010837,0.0185600697868636,7.44771835597123e-06,0.511529381415,0.999368050390674,0.155073339037754
26,0.000151238212528746,0.000231769602287964,0.0130798757183472,0.496958822843064,0.0221818467446087,3.60596014031926e-06,0.332189957839401,0.919991932955537,0.165051144888433
27,0.000109800043456543,0.00122929363233453,0.0396849467419903,0.533333791023696,0.020018011747855,1.25057119574427e-05,0.502420640139961,0.996058002234685,0.142608810658608
28,0.000137625653415758,0.00111485612802012,0.00884322885354522,0.640990490369506,0.0229109295169832,4.29662455801809e-06,0.318352090691146,0.993003886742984,0.15670678773856
29,9.64848798850354e-05,0.000133232028849754,0.0107168757834637,0.845041662226339,0.0194423938000766,2.00047352769275e-06,0.330442310138714,0.997915140955873,0.159472702319652
30,0.000109206654534037,0.000110066438151585,0.0132317692052532,0.820822875613132,0.0205158593319222,1.41634075330155e-06,0.367414859266711,0.999464961865104,0.159210821094279
31,9.69209524163458e-05,0.00015193300088269,0.0116750641549625,0.769647083763987,0.027975024483134,4.82414106187775e-07,0.307376226202263,0.99999655376829,0.149946679476166
32,0.000102166087076884,0.000138286415702096,0.0119214865035876,0.883067934274963,0.0160032689796012,4.76893805053394e-06,0.331692586473208,0.990179623214877,0.165308738708236
33,9.70242445422652e-05,9.96132238749783e-05,0.014855689131725,0.877158695437886,0.0154166090717279,3.78401354853646e-06,0.376093017182455,0.997322734884041,0.168472314412275
34,8.57782107895703e-05,0.00013047692587472,0.0142251284125697,0.78494610024489,0.0186332570853598,3.20965523681472e-06,0.329071970482415,0.999982758675857,0.152578191756284
35,0.000172939018744151,0.000129545152732162,0.0073663325761719,0.75869757446829,0.0193056974436077,6.42002845340681e-06,0.308555092940611,0.986655577124189,0.127246935490921
36,0.000227773077477999,0.000211308100688752,0.0102064841223324,0.723240555313582,0.0240149875046588,1.28653914026512e-05,0.271444198657101,0.99978730039,0.13382709578995
37,3.18101107450738e-05,0.000877217111764851,0.0079604969704132,0.446897565765442,0.0441244121253301,1.07770003787731e-06,0.128218180656351,0.405471219861644,0.132550997123943
38,0.000115752894728022,0.00056119120832687,0.0473534431336719,0.907686807185334,0.0702899235802286,8.52317652541559e-06,0.323500818223984,0.820744411952062,0.183069624736375
39,0.000119320267526982,0.000590047971030772,0.0791729522173416,0.873905296921178,0.0447969288010646,5.0554198383532e-06,0.425052275317241,0.930536194048985,0.20904675470378
40,3.78491231818312e-05,0.000836293644706178,0.0836240246626598,0.971143024773626,0.0796789780305739,5.46224728000589e-06,0.44212875702654,0.997550331460832,0.18959783384046
41,9.86805506680123e-05,5.58589689352012e-05,0.0286995897932681,0.981407933401305,0.100030915981736,1.87630739560742e-06,0.228428759245699,0.73172056527496,0.18426723499813
42,0.000111846424995459,6.37413895006822e-05,0.0343269308424109,0.935897498259948,0.0743709923209697,8.54074170222143e-06,0.250260095150283,0.881426381936701,0.199745628997522
43,4.34459024730112e-05,0.00113322619751726,0.0316524822013393,0.939406469229446,0.109171673005834,9.62388438153256e-06,0.266955831207727,0.991341992286872,0.203719446177314
44,4.07935898242777e-05,0.0059416641684117,0.0263794203395882,0.32360105394049,0.0411221680620169,8.9677450363332e-05,0.190711616026973,0.763165379607689,0.191178134614802
45,8.90255554324265e-05,0.0055739774095008,0.0250010389260477,0.538740135340478,0.0890265148437053,5.57532319858807e-05,0.238399093592532,0.970729501334493,0.170401085885868
46,7.88989559368732e-05,0.000960698898500228,0.0229794027008977,0.449298936979865,0.0292911427616626,6.07266259557086e-06,0.390011591964696,0.730560772260809,0.171363452587654
47,0.00010262474551179,9.77165079985894e-05,0.0393359831688498,0.824723918604693,0.0210721167545501,3.49488446511608e-06,0.484934708777147,0.862549728345241,0.172830473740333
48,9.91423635037786e-05,0.000181917348057695,0.0811159309759689,0.714790954645554,0.0279533173946008,1.97866705386775e-06,0.560610683367146,0.94427362004498,0.186485017807902
49,7.47707138469934e-05,0.000507293164220775,0.0631717907137172,0.722423925840016,0.023677878147928,7.74707757069467e-06,0.524903146823032,0.998639040155965,0.154372331841252
50,0.000325788507122699,8.39560528491692e-05,0.0364130011169979,0.673189756985699,0.0235110406909535,4.63598204268603e-06,0.432287493097506,0.77313270878578,0.199895581365947
51,0.000211166474519538,8.65204390588061e-05,0.0629305989998113,0.703941894567291,0.0241336417761069,5.54795060316701e-06,0.518509412715338,0.88081478203097,0.209082231904335
52,0.000174194340796285,0.000337003869624649,0.0547735434013554,0.647260910090301,0.027476848488034,6.96278815208633e-06,0.495879971040748,0.996908706038562,0.151676257284226
53,0.000116334384961006,0.000441150715713204,0.0280632343650142,0.421004307406765,0.0293529827687799,4.38669707876846e-06,0.426797646453744,0.808179463866977,0.168805720168269
54,0.000167168459689351,0.00124078130432907,0.0337085386305962,0.458165873399224,0.0296100951003103,1.63412659185757e-05,0.462587560865563,0.988103780339601,0.130551724182356
55,0.000238015532537665,0.00256109411614218,0.0085638729995048,0.576668192347351,0.0282429236989661,1.93592504679608e-06,0.261618107988343,0.969111280260522,0.187798580954887
56,0.000123186378523184,0.000318654257387024,0.0188402655031119,0.898888797833131,0.0249447126031294,1.29866545757842e-06,0.342955294894049,0.990132926221676,0.165994535596418
57,0.000139002894051768,0.000286956166756199,0.0219400693081162,0.917475066233489,0.0329378473510277,8.41196134243528e-07,0.353736804157112,0.997140114447035,0.165467912997844
58,0.000285622113978554,0.000364406162755551,0.0158793125738838,0.87753762318559,0.0345313327847658,2.4092326907851e-06,0.285975014236658,0.999966180489064,0.150821386225852
59,0.000102217741610523,0.000155045734948133,0.0308651027774482,0.885743068596839,0.0246720127217042,3.64114088310816e-06,0.393436560938373,0.968593971521581,0.157198995032258
